,ISSN,Issn,Title,CiteScore,SNIP,SJR,H index,IF,"Eigen Factor
Score",Scopus_Quartile,SJR Quartile,HJRS Category,JPI,Medallion,HEC Recognized?,Scopus_Subject_Category,SCimago_Categories,SCimago_Areas,WoS_Category,HJRS_Subject_Category,ESA_Index,ESA_Index_Imputed,ESA_Quartile,ESA_Quartile_Imputed,ranked_ESA_Index,ranked_ESA_Index_Imputed
786,,"20894864, 27222608",international journal of reconfigurable and embedded systems,0.1,0.0,0.0,3.0,0.0,0.0,PQ4,-,Y,1,Null,Yes,Computer Science Applications,Computer Science Applications; Electrical and Electronic Engineering; Hardware and Architecture; Logic,Computer Science; Engineering; Mathematics,,Computer Science Applications,0.0016666666666666,0.0433333333333333,ESA_Q4,ESAImp_Q3,783.0,587.0
787,,20963750,chinese journal on internet of things,0.0,0.0,0.0,2.0,0.0,0.0,PQ4,-,Y,1,Null,Yes,Computer Science Applications,Computer Networks and Communications; Computer Science Applications; Computer Vision and Pattern Recognition; Information Systems,Computer Science,,Computer Science Applications,0.0016666666666666,0.0433333333333333,ESA_Q4,ESAImp_Q3,783.0,587.0
788,,,scientific bulletin of naval academy,0.1,0.128,0.0,0.0,0.0,0.0,PQ4,,Y,3,Null,Yes,Computer Science Applications,,,,Computer Science Applications,0.0016666666666666,0.0433333333333333,ESA_Q4,ESAImp_Q3,783.0,587.0
789,,,mathematical and computer modelling,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
790,,,lujun gongcheng daxue xuebao/journal of army engineering university of pla,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
791,,,itu news,0.0,0.0,0.0,0.0,0.0,0.0,,,Y,1,Null,Yes,,,,,Computer Science Applications,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
792,,,procesamiento de lenguaje natural,0.0,0.0,0.0,0.0,0.0,0.0,,,Y,11,Null,Yes,,,,,Computer Science Applications,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
793,,,"interdisciplinary sciences, computational life sciences",0.0,0.0,0.0,0.0,0.0,0.0,,,X,43,Clay,Yes,,,,,Computer Science Applications,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
794,,,"journal of technology, learning, and assessment",0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
795,,,international journal of numerical methods for heat and fluid flow,0.0,0.0,0.0,0.0,0.0,0.0,,,W,63,Bronze,Yes,,,,,Computer Science Applications,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
796,,,journal of website promotion,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
797,,,journal of theoretical and computational chemistry,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
798,,,journal of the association for history and computing,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
799,,,"journal of manufacturing science and engineering, transactions of the asme",0.0,0.0,0.0,0.0,0.0,0.0,,,W,71,Bronze,Yes,,,,,Computer Science Applications,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
800,,,machine intelligence research,0.0,0.0,0.0,0.0,0.0,0.0,,,Y,1,Null,Yes,Computer Science Applications,,,,Computer Science Applications,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
801,,,journal on chain and network science,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
802,,,"techno review. international technology, science and society review / revista internacional de tecnologia, ciencia y sociedad",0.0,0.0,0.0,0.0,0.0,0.0,,,Y,1,Null,Yes,,,,,Computer Science Applications,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
803,,,"studies in ethics, law, and technology",0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
804,,,qsar and combinatorial science,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
805,,,maritime it and electronics,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
806,,,scripta and e-scripta,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
807,,,review of computer engineering research,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
808,,,systems science,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
809,,,observational studies,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
810,,,nonlinear biomedical physics,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
811,,,tehnicki glasnik,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
812,,,ned university journal of research,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
813,,,molecular modeling annual,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
814,,,bioinformatics advances,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
815,,,journal of proteomics and bioinformatics,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
816,,,journal of transportation systems engineering and information technology,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
817,,,ieee transactions on neural networks,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
818,,,transactions of the ire professional group on industrial electronics,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
819,,,"ieee transactions on systems, man, and cybernetics part a:systems and humans",0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
820,,,controle and automacao,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
821,,,systems and soft computing,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
822,,,journal of control theory and applications,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
823,,,journal of research on computing in education,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
824,,,"ieee transactions on systems, man, and cybernetics, part b: cybernetics",0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
825,,,ieee transactions on industrial electronics [may 1963],0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
826,,,annals of cases on information technology,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
827,,,alt-j: research in learning technology,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
828,,,ieee transactions on information technology in biomedicine,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
829,,,meridian (raleigh),0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
830,,,ieee transactions on man-machine systems,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
831,,,"ieee transactions on systems, man and cybernetics part c: applications and reviews",0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
832,,,transactions of the society for computer simulation,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
833,,,ieee transactions on human factors in electronics,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
834,,,aeds journal,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
835,,,immunome research,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
836,,,industrial engineer,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
837,,,advances in distributed computing and artificial intelligence journal,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
838,,,information sciences - applications,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
839,,,information systems security,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
840,,,advances in adaptive data analysis,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
841,,,applied bioinformatics,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
842,,,wseas transactions on communications,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
843,,,vine,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
844,,,vawkum transaction on computer sciences,0.0,0.0,0.0,0.0,0.0,0.0,,,Y,-,Null,Yes,,,,,Computer Science Applications,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
845,,,international journal of computers for mathematical learning,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
846,,,journal of information systems management,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
847,,,journal of information technology for teacher education,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
848,,,engineering intelligent systems,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
849,,,eurasip journal on bioinformatics and systems biology,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
850,,,card technology today,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
851,,,ieee journal of robotics and automation,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
852,,,geographic information sciences,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
853,,,journal of electronics and control,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
854,,,cal-laborate international,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
855,,,blockchain in healthcare today,0.0,0.0,0.0,0.0,0.0,0.0,,,Y,1,Null,Yes,Computer Science Applications,,,,Computer Science Applications,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
856,,,higher-order and symbolic computation,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
857,,,computing and control engineering journal,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
858,,,ieee communications society magazine,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
859,,,ieee computer applications in power,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
860,,,infosecurity,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
861,,,interactive multimedia electronic journal of computer - enhanced learning,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
862,,,"international conference on systems biology, isb",0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
863,,,journal of digital information,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
864,,,journal of automated methods and management in chemistry,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
865,,,journal of biomedical discovery and collaboration,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
866,,,journal of chemical documentation,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
867,,,journal of chemical information and computer sciences,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
868,,,journal of computational information systems,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
869,,,journal of computer-aided materials design,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
870,,,control and intelligent systems,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
871,,"26541629, 25290568",hellenic journal of radiology,0.0,0.0,0.0,1.0,0.0,0.0,PQ4,-,Y,1,Null,Yes,Computer Science Applications,"Artificial Intelligence; Computer Science Applications; Radiological and Ultrasound Technology; Radiology, Nuclear Medicine and Imaging",Computer Science; Health Professions; Medicine,,Computer Science Applications,0.0,0.0416666666666666,ESA_Q4,ESAImp_Q3,846.0,601.0
872,,25328816,umanistica digitale,0.1,0.0,0.0,1.0,0.0,0.0,PQ4,-,Y,1,Null,Yes,Computer Science Applications,Arts and Humanities (miscellaneous); Computer Science Applications; Computer Science (miscellaneous); Library and Information Sciences,Arts and Humanities; Computer Science; Social Sciences,,Computer Science Applications,0.0,0.0416666666666666,ESA_Q4,ESAImp_Q3,846.0,601.0
873,,,computer assisted mechanics and engineering sciences,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
874,,,computer modelling and new technologies,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
875,,,journal of digital forensic practice,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
876,,,international journal of information quality,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
877,,,journal of internet banking and commerce,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
878,,,journal of laboratory automation,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
879,,,journal of optical networking,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
880,,,"journal of aerospace computing, information and communication",0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
881,,,jmir infodemiology,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
882,,,jala - journal of the association for laboratory automation,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
883,,,ire transactions on information theory,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
884,,,international journal of aviation psychology,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
885,,,acs physical chemistry au,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
886,,,journal of graphics,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
887,,,international journal of computer theory and engineering,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
888,,,international journal of it standards and standardization research,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
889,,,journal of innovation in health informatics,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
890,,,international journal of shape modeling,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
891,,,international journal of vehicular technology,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
892,,,internet electronic journal of molecular design,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
893,,,internet of things and cyber-physical systems,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
894,,,ire professional group on information theory,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Computer Science Applications,,,,,0.0,0.0,ESA_Q4,ESAImp_Q4,846.0,847.0
